id,iso3,langID,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,program,shareProgUrl,,,
37560,VIE,4568,Vietnamese,เวียดนาม,Jesus Story 1 of 2,เรื่องราวของพระเยซู 1 of 2,"Hebrews 10:24-25 And let us consider how we may spur one another on toward love and good deeds. Let us not give up meeting together as some are in the habit of doing, but let us encourage one another - and all the more as you see the Day approaching.",ฮีบรู 10:24-25 ขอให้​เรา​ทุกคน​พิจารณา​กัน​และ​กัน เพื่อ​จะได้​กระตุ้น​กัน​ให้​มี​ความรัก​และ​ทำ​แต่​ความดีขอ​อย่าให้​เรา​ทิ้ง​การ​ประชุม​ไป​เหมือนกับ​ที่​บางคน​ทำ​อยู่ แต่​ให้​กำลังใจ​กัน​และ​กัน​มาก​ยิ่งขึ้น ยิ่ง​พวกคุณ​รู้​อยู่​แล้ว​ว่า​วันนั้น​กำลัง​ใกล้​มาถึง​แล้ว ก็​ยิ่ง​น่าจะ​ทำ​อย่างนี้,fivefish.org/T37560,fivefish.org/T37560-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37560.zip,37560,5fi.sh/T37560,,,
37561,VIE,4568,Vietnamese,เวียดนาม,Jesus Story 2 of 2,เรื่องราวของพระเยซู 2 of 2,"Hebrews 11:6 And without faith it is impossible to please God, because anyone who comes to Him must believe that He exists and that He rewards those who earnestly seek Him.",ฮีบรู 11:6 เขา​ได้รับ​การ​ยกย่อง​ว่า​เป็น​คนหนึ่ง​ที่​พระเจ้า​พอใจ แต่​ถ้า​ไม่มี​ความ​ไว้วางใจ​แล้ว ก็​เป็นไป​ไม่ได้​ที่​จะ​ทำให้​พระเจ้า​พอใจ เพราะ​คน​ที่​มา​เข้าเฝ้า​พระเจ้า​จะ​ต้อง​เชื่อ​ว่า​พระองค์​มี​จริง และ​ต้อง​เชื่อ​ว่า​พระองค์​จะ​ให้​รางวัล​กับ​ทุกคน​ที่​แสวงหา​พระองค์,fivefish.org/T37561,fivefish.org/T37561-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37561.zip,37561,5fi.sh/T37561,,,
30131,VIE,4568,Vietnamese,เวียดนาม,Portrait of Jesus,ชีวิตของพระเยซู,"Hebrews 12:3 Consider Him who endured such opposition from sinful men, so that you will not grow weary and lose heart.",ฮีบรู 12:3 ขอให้​ใคร่ครวญ​ถึง​พระองค์​ผู้ที่​ต้อง​ทน​ทุกข์ทรมาน​อย่าง​แสนสาหัส​จาก​คนบาป​ที่​ต่อต้าน​พระองค์ เพื่อ​พวกคุณ​จะ​ได้​ไม่ท้อใจ​หรือ​ยอมแพ้,fivefish.org/T30131,fivefish.org/T30131-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/30131.zip,30131,5fi.sh/T30131,,,
74687,VIE,4568,Vietnamese,เวียดนาม,Words of Life 2,พระคำแห่งชีวิต 2,"Hebrews 2:18 Because He Himself suffered when He was tempted, He is able to help those who are being tempted.",ฮีบรู 2:18 เดี๋ยวนี้ พระองค์​สามารถ​ช่วย​คน​ที่​ถูก​ทดลอง​ได้แล้ว เพราะ​พระองค์​เอง​ได้รับ​ความ​ทรมาน​และ​ถูก​ทดลอง​มาก่อน,fivefish.org/T74687,fivefish.org/T74687-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74687.zip,74687,5fi.sh/T74687,,,
80424,VIE,2,Vietnamese South,เวียดนามใต้,LLL 1 Beginning with GOD,LLL 1 เริ่มต้นกับพระเจ้า,"Hebrews 4:15-16 For we do not have a high priest who is unable to empathize with our weaknesses, but we have One who has been tempted in every way, just as we are - yet He did not sin. Let us then approach God's throne of grace with confidence, so that we may receive mercy and find grace to help us in our time of need.",ฮีบรู 4:15-16 เพราะ​หัวหน้า​นักบวช​สูงสุด​ของเรา​คนนี้​เข้าใจ​และ​เห็นใจ​ใน​จุดอ่อน​ทั้งหลาย​ของเรา เพราะ​พระองค์​ก็​เคย​ถูก​ทดลอง​เหมือนกับ​เรา​ทุกอย่าง แต่​ไม่ได้​ทำบาป​เลย 16 ดังนั้น​ขอให้​เรา​ทุกคน​เข้ามา​ยืน​ด้วย​ความ​มั่นใจ​ต่อหน้า​บัลลังก์​ของ​พระเจ้า​ผู้​มี​ความ​เมตตา​กรุณา เพื่อ​เรา​จะ​ได้รับ​ความปรานี และ​พบ​กับ​ความ​เมตตา​กรุณา​ที่​พระเจ้า​จะ​ช่วย​เรา​ใน​เวลา​ที่​เรา​ต้องการ​ความ​ช่วยเหลือ,fivefish.org/T80424,fivefish.org/T80424-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80424.zip,80424,5fi.sh/T80424,,,
80417,VIE,2,Vietnamese South,เวียดนามใต้,LLL 2 Mighty Men of GOD,LLL 2 ผู้ได้รับอำนาจจากพระเจ้า,"Hebrews 9:27 Just as man is destined to die once, and after that to face judgment.",ฮีบรู 9:27 มนุษย์​ตาย​แค่​ครั้งเดียว​แล้ว​เจอ​กับ​การ​พิพากษา,fivefish.org/T80417,fivefish.org/T80417-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80417.zip,80417,5fi.sh/T80417,,,
80423,VIE,2,Vietnamese South,เวียดนามใต้,LLL 3 Victory through GOD,LLL 3 ชัยชนะโดยพระเจ้า,"James 4:14 Why, you do not even know what will happen tomorrow. What is your life? You are a mist that appears for a little while and then vanishes.",ยากอบ 4:14 ตัว​คุณ​เอง​ก็​ยัง​ไม่​รู้​เลย​ว่า พรุ่งนี้​ชีวิต​ของ​คุณ​จะ​เป็น​อย่าง​ไร​บ้าง เพราะ​คุณ​เป็น​เพียง​แค่​หมอก ที่​เกิด​ขึ้น​ประ​เดี๋ยว​เดียว แล้ว​ก็​จาง​หาย​ไป,fivefish.org/T80423,fivefish.org/T80423-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80423.zip,80423,5fi.sh/T80423,,,
80418,VIE,2,Vietnamese South,เวียดนามใต้,LLL 4 Servants of GOD,LLL 4 ผู้รับใช้ของพระเจ้า,"1 Peter 2:11 Dear friends. I urge you as aliens and strangers in the world, to abstain from sinful desires, which war against your soul.",1 เปโตร 2:11 เพื่อนรัก ให้​อยู่​อย่าง​คน​ต่างด้าว​และ​คน​แปลกถิ่น​ใน​สังคมนี้ ผม​ขอร้อง​ว่า​อย่า​ไป​ยอมแพ้​กับ​กิเลสตัณหา​ของ​สันดาน​ที่​ต่อสู้​กับ​ใจ​ของคุณ,fivefish.org/T80418,fivefish.org/T80418-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80418.zip,80418,5fi.sh/T80418,,,
80419,VIE,2,Vietnamese South,เวียดนามใต้,LLL 5 On Trial for GOD,LLL 5 การทดสอบเพื่อพระเจ้า,"1 Peter 3:18 For Christ died for our sins once for all, the righteous for the unrighteous, to bring you to God. He was put to death in the body but made alive by the Spirit.",1 ยอห์น 3:18 ลูก​เล็กๆ​ที่รัก อย่า​ให้​เรา​รัก​กัน​แค่​คำพูด​หรือ​รัก​แต่​ปาก​เท่านั้น แต่​ให้​เรา​รัก​กัน​ด้วย​การ​กระทำ​และ​ด้วย​ความ​จริงใจ,fivefish.org/T80419,fivefish.org/T80419-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80419.zip,80419,5fi.sh/T80419,,,
80420,VIE,2,Vietnamese South,เวียดนามใต้,LLL 6 JESUS - Teacher & Healer,LLL 6 พระเยซูเป็นผู้สอนและผู้รักษา,"1 Peter 4:16 However, if you suffer as a Christian, do not be ashamed, but praise God that you bear that name.",1 เปโตร 4:16 แต่​ถ้า​คุณ​ต้อง​ทนทุกข์​เพราะ​เป็น​คริสเตียน ก็​อย่า​อาย​เลย แต่​ให้​สรรเสริญ​พระเจ้า เพราะ​คุณ​ได้​ชื่อ​ว่า​คริสเตียน,fivefish.org/T80420,fivefish.org/T80420-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80420.zip,80420,5fi.sh/T80420,,,
80421,VIE,2,Vietnamese South,เวียดนามใต้,LLL 7 JESUS - Lord & Saviour,LLL 7 พระเยซูเป็นพระเจ้าและพระผู้ช่วยให้รอด,"1 Peter 5:10 And the God of all grace, who called you to His eternal glory in Christ, after you have suffered a little while, will Himself restore you and make you strong, firm and steadfast.",1 เปโตร 5:10 พระเจ้า​ผู้​เป็น​แหล่ง​ของ​ความ​เมตตา​ทุกอย่าง​ได้​เรียก​คุณ​ผ่านทาง​พระเยซู​คริสต์ ให้​คุณ​เข้ามา​มี​ส่วนร่วม​ใน​เกียรติ​ของ​พระองค์​ที่​ไม่มี​วัน​หมด คุณ​จะ​ต้อง​ทนทุกข์​อยู่​ประเดี๋ยวหนึ่ง แล้ว​หลังจากนั้น​พระเจ้า​ก็​จะ​ช่วยให้​คุณ​กลับคืน​สู่​สภาพ​สมบูรณ์แบบ จะ​ให้​คุณ​เข้มแข็ง มี​กำลัง​มากขึ้น​และ​มั่นคง,fivefish.org/T80421,fivefish.org/T80421-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80421.zip,80421,5fi.sh/T80421,,,
